ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
008,E,600,600.2247,6B,9B,1,0.03240000000005239,,,,,,,,,,,,,,
008,E,600,600.2571,9B,6A,1,0.03350000000000364,,,,,,,,,,,,,,
008,E,600,600.5238,6A,9A,1,0.03309999999999036,,,,,,,,,,,,,,
008,E,600,600.8571,9A,3A,1,0.6003000000000611,,,,,,,,,,,,,,
008,E,600,601.4574,3A,6A,1,0.03340000000002874,,,,,,,,,,,,,,
008,E,600,601.7239,6A,3A,1,0.032800000000065666,,,,,,,,,,,,,,
008,E,600,602.0236,3A,3B,1,0.03300000000001546,,,,,,,,,,,,,,
008,E,600,602.3234,3B,6B,1,0.03290000000004056,,,,,,,,,,,,,,
008,E,600,602.3563,6B,6A,1,0.033699999999953434,,,,,,,,,,,,,,
008,E,600,602.39,6A,8A,1,0.20000000000004547,,,,,,,,,,,,,,
008,E,600,602.59,8A,2B,1,0.10019999999997253,,,,,,,,,,,,,,
008,E,600,602.6902,2B,5A,1,0.03319999999996526,,,,,,,,,,,,,,
008,E,600,602.7234,5A,2B,1,0.03309999999999036,,,,,,,,,,,,,,
008,E,600,602.8562,2B,5A,1,0.03360000000009222,,,,,,,,,,,,,,
008,E,600,602.9235,5A,2B,1,0.03269999999997708,,,,,,,,,,,,,,
008,E,600,602.9901,2B,5A,1,0.03290000000004056,,,,,,,,,,,,,,
008,E,600,603.023,5A,7A,1,0.06779999999992015,,,,,,,,,,,,,,
008,E,600,603.4231,7A,4B,1,0.0665000000000191,,,,,,,,,,,,,,
008,E,600,603.6895,4B,1B,1,0.19990000000007058,,,,,,,,,,,,,,
008,E,600,603.8894,1B,4A,1,0.09969999999998436,,,,,,,,,,,,,,
008,E,600,603.9891,4A,5B,1,0.06719999999995707,,,,,,,,,,,,,,
008,E,600,604.0563,5B,9A,1,0.49920000000008713,,,,,,,,,,,,,,
008,E,600,605.9225,9A,6A,1,0.03269999999997708,,,,,,,,,,,,,,
008,E,600,606.3217,6A,9B,1,0.09990000000004784,,,,,,,,,,,,,,
008,E,600,606.5891,9B,6A,1,0.031899999999950523,,,,,,,,,,,,,,
008,E,600,606.6885,6A,9B,1,0.03300000000001546,,,,,,,,,,,,,,
008,E,600,606.7215,9B,6A,1,0.03350000000000364,,,,,,,,,,,,,,
008,E,600,606.755,6A,9B,1,0.03330000000005384,,,,,,,,,,,,,,
008,E,600,607.0209,9B,6A,1,0.033999999999991815,,,,,,,,,,,,,,
008,E,600,607.0549,6A,8B,1,0.23340000000007421,,,,,,,,,,,,,,
008,E,600,607.3222,8B,5B,1,0.032800000000065666,,,,,,,,,,,,,,
008,E,600,607.4547,5B,8B,1,0.03330000000005384,,,,,,,,,,,,,,
008,E,600,607.488,8B,5B,1,0.03339999999991505,,,,,,,,,,,,,,
008,E,600,607.821,5B,8A,1,0.03350000000000364,,,,,,,,,,,,,,
008,E,600,608.0874,8A,7B,1,0.10059999999998581,,,,,,,,,,,,,,
008,E,600,608.6209,7B,4B,1,0.1333999999999378,,,,,,,,,,,,,,
008,E,600,608.888,4B,4A,1,0.03269999999997708,,,,,,,,,,,,,,
008,E,600,609.1537,4A,3A,1,0.4673000000000229,,,,,,,,,,,,,,
008,E,600,609.7872,3A,6B,1,0.03350000000000364,,,,,,,,,,,,,,
008,E,600,610.2864,6B,9B,1,1.9995000000000118,,,,,,,,,,,,,,
008,E,600,612.5191,9B,6B,1,0.03440000000000509,,,,,,,,,,,,,,
008,E,600,612.5861,6B,9B,1,0.06680000000005748,,,,,,,,,,,,,,
008,E,600,612.7186,9B,6B,1,0.033699999999953434,,,,,,,,,,,,,,
008,E,600,612.9186,6B,9A,1,0.03370000000006712,,,,,,,,,,,,,,
008,E,600,612.9523,9A,8B,1,0.03419999999994161,,,,,,,,,,,,,,
008,E,600,612.9865,8B,5B,1,0.03260000000000218,,,,,,,,,,,,,,
008,E,600,613.1526,5B,8A,1,0.03279999999995198,,,,,,,,,,,,,,
008,E,600,613.1854,8A,5A,1,0.03350000000000364,,,,,,,,,,,,,,
008,E,600,613.752,5A,2B,1,0.03350000000000364,,,,,,,,,,,,,,
008,E,600,613.8854,2B,5A,1,0.033699999999953434,,,,,,,,,,,,,,
008,E,600,613.9191,5A,7A,1,0.34739999999999327,,,,,,,,,,,,,,
008,E,600,614.5315,7A,4B,1,0.0644999999999527,,,,,,,,,,,,,,
008,E,600,615.2623,4B,7A,1,0.033999999999991815,,,,,,,,,,,,,,
008,E,600,615.2963,7A,7B,1,0.03260000000000218,,,,,,,,,,,,,,
008,E,600,615.6287,7B,7A,1,0.03300000000001546,,,,,,,,,,,,,,
008,E,600,615.6617,7A,4B,1,0.03340000000002874,,,,,,,,,,,,,,
008,E,600,615.8292,4B,7A,1,0.0323999999999387,,,,,,,,,,,,,,
008,E,600,615.8616,7A,1A,1,0.26710000000002765,,,,,,,,,,,,,,
008,E,600,616.5614,1A,PB,1,0.46689999999989595,,,,,,,,,,,,,,
008,E,600,618.0568,PB,1A,1,0.32330000000001746,,,,,,,,,,,,,,
008,E,600,618.5127,1A,4A,1,0.7586999999999762,,,,,,,,,,,,,,
008,E,600,619.5712,4A,7A,1,0.033200000000078944,,,,,,,,,,,,,,
008,E,600,619.8293,7A,5A,1,0.029999999999972715,,,,,,,,,,,,,,
008,E,600,619.8593,5A,5B,1,0.02719999999999345,,,,,,,,,,,,,,
008,E,600,619.8865,5B,2B,1,0.028999999999996362,,,,,,,,,,,,,,
008,E,600,620.173,2B,5B,1,0.032500000000027285,,,,,,,,,,,,,,
008,E,600,620.2729,5B,8B,1,0.0323999999999387,,,,,,,,,,,,,,
008,E,600,620.3053,8B,5B,1,0.03269999999997708,,,,,,,,,,,,,,
008,E,600,620.338,5B,8B,1,0.03330000000005384,,,,,,,,,,,,,,
008,E,600,620.4045,8B,5B,1,0.03370000000006712,,,,,,,,,,,,,,
008,E,600,620.4382,5B,8B,1,0.03339999999991505,,,,,,,,,,,,,,
008,E,600,620.4716,8B,5B,1,0.03300000000001546,,,,,,,,,,,,,,
008,E,600,620.5046,5B,8B,1,0.03319999999996526,,,,,,,,,,,,,,
008,E,600,620.5378,8B,9A,1,0.23440000000005057,,,,,,,,,,,,,,
008,E,600,620.7722,9A,6A,1,0.03290000000004056,,,,,,,,,,,,,,
008,E,600,621.1371,6A,6B,1,0.06719999999995707,,,,,,,,,,,,,,
008,E,600,621.5701,6B,3B,1,0.03379999999992833,,,,,,,,,,,,,,
008,E,600,621.8701,3B,6B,1,0.03350000000000364,,,,,,,,,,,,,,
008,E,600,621.9036,6B,8A,1,0.7335000000000491,,,,,,,,,,,,,,
008,E,600,622.6371,8A,5B,1,0.433400000000006,,,,,,,,,,,,,,
008,E,600,623.9695,5B,8B,1,0.8000999999999294,,,,,,,,,,,,,,
008,E,600,624.7696,8B,5B,1,0.066599999999994,,,,,,,,,,,,,,
008,E,600,624.8362,5B,8B,1,0.03390000000001692,,,,,,,,,,,,,,
008,E,600,624.9039,8B,6A,1,0.06520000000000437,,,,,,,,,,,,,,
008,E,600,625.169,6A,3A,1,0.033599999999978536,,,,,,,,,,,,,,
008,E,600,625.4021,3A,9B,1,0.06700000000000728,,,,,,,,,,,,,,
008,E,600,625.4691,9B,3A,1,0.03340000000002874,,,,,,,,,,,,,,
008,E,600,625.6024,3A,6B,1,0.03330000000005384,,,,,,,,,,,,,,
008,E,600,625.9026,6B,6A,1,0.03300000000001546,,,,,,,,,,,,,,
008,E,600,625.9356,6A,9A,1,0.03309999999999036,,,,,,,,,,,,,,
008,E,600,625.9687,9A,5B,1,0.2338999999999487,,,,,,,,,,,,,,
008,E,600,626.2026,5B,8B,1,0.03290000000004056,,,,,,,,,,,,,,
008,E,600,626.2355,8B,5B,1,0.03340000000002874,,,,,,,,,,,,,,
008,E,600,626.535,5B,2B,1,0.03350000000000364,,,,,,,,,,,,,,
008,E,600,626.5685,2B,2A,1,0.03390000000001692,,,,,,,,,,,,,,
008,E,600,626.769,2A,7A,1,0.033599999999978536,,,,,,,,,,,,,,
008,E,600,626.8026,7A,4B,1,0.03290000000004056,,,,,,,,,,,,,,
008,E,600,626.8355,4B,4A,1,0.0667999999999438,,,,,,,,,,,,,,
008,E,600,626.9023,4A,4B,1,0.23290000000008604,,,,,,,,,,,,,,
008,E,600,627.2686,4B,7B,1,0.06719999999995707,,,,,,,,,,,,,,
008,E,600,627.8021,7B,5A,1,0.03279999999995198,,,,,,,,,,,,,,
008,E,600,628.1014,5A,5B,1,0.03319999999996526,,,,,,,,,,,,,,
008,E,600,628.702,5B,8A,1,0.03279999999995198,,,,,,,,,,,,,,
008,E,600,628.8015,8A,5B,1,0.033299999999940155,,,,,,,,,,,,,,
008,E,600,628.8679,5B,8A,1,0.03380000000004202,,,,,,,,,,,,,,
008,E,600,628.9017,8A,5B,1,0.03290000000004056,,,,,,,,,,,,,,
008,E,600,629.2692,5B,6A,1,0.09910000000002128,,,,,,,,,,,,,,
008,E,600,629.4012,6A,9A,1,0.0665000000000191,,,,,,,,,,,,,,
008,E,600,629.4677,9A,6A,1,0.03379999999992833,,,,,,,,,,,,,,
008,E,600,629.5343,6A,9A,1,0.03459999999995489,,,,,,,,,,,,,,
008,E,600,629.5689,9A,6A,1,0.032199999999988904,,,,,,,,,,,,,,
